	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
10	21	['a', '$NUM$', 'mw', '$UNK$', 'laser', 'scans', 'the', 'surface', 'of', 'the', 'skin', ',', 'and', 'light', '$UNK$', 'from', 'moving', 'erythrocytes', 'is', 'f', '.']	2	3.9047619047619047	['$UNK$', 'laser']	0	5.0	9.523809523809524	0	0	0	0	0	1	19
11	15	['l7', ',', 'mw', '$UNK$', 'da', ')', 'were', 'purchased', 'from', '$UNK$', 'ab', '(', 'sweden', ')', '.']	1	3.066666666666667	['$UNK$', 'ab']	0	3.5	13.333333333333334	0	1	0	0	0	0	13
12	116	['$UNK$', 'modeling', 'the', 'cost-effectiveness', 'of', 'the', 'all', 'oral', ',', 'direct-acting', 'antiviral', 'regimen', '$UNK$', 'plus', '$UNK$', 'in', 'patients', '$UNK$', 'with', 'hepatitis', 'c', 'virus', '(', 'hcv', ')', 'and', 'hiv', 'mcewan', 'p', '$NUM$', ',', 'ward', 't', '$NUM$', ',', 'webster', 's', '$NUM$', ',', '$UNK$', 'a', '$NUM$', ',', 'brenner', 'm', '$NUM$', ',', 'yuan', 'y', '$NUM$', '$NUM$', 'health', 'economics', 'and', 'outcomes', 'research', 'ltd', ',', 'monmouth', ',', 'uk', ',', '$NUM$', 'bristol-myers', 'squibb', 'pharmaceuticals', 'ltd', ',', 'princeton', ',', 'nj', ',', 'usa', ',', '$NUM$', 'bristol-myers', 'squibb', 'pharmaceuticals', 'ltd', ',', 'uxbridge', ',', 'uk', 'objectives', ':', 'compared', 'to', 'infection', 'with', 'hepatitis', 'c', 'virus', '(', 'hcv', ')', 'alone', ',', 'patients', '$UNK$', 'with', 'hiv', 'have', 'faster', 'disease', 'progression', ',', 'decreased', 'quality', 'of', 'life', 'and', 'increased', 'rates', 'of', 'mortality', '.']	23	4.637931034482759	['health', 'economics', 'and', 'outcomes', 'research', 'ltd', 'bristol-myers', 'squibb', 'pharmaceuticals', 'ltd', 'bristol-myers', 'squibb', 'pharmaceuticals', 'ltd']	2	7.928571428571429	12.068965517241379	3	11	0	0	0	0	102
13	35	['previous', 'studies', '(', 'e.g.', '$NUM$', ')', 'have', 'shown', 'when', 'such', 'feedback', 'is', 'used', ',', 'there', 'are', 'no', 'significant', 'changes', 'in', 'the', 'levels', 'of', 'activity', 'maintained', 'by', 'the', '*', '$UNK$', 'ltd', ',', 'hertfordshire', ',', 'uk', '.']	1	4.257142857142857	['$UNK$', 'ltd']	0	4.0	5.714285714285714	0	1	0	0	0	0	33
14	7	['water', 'was', 'used', 'in', '$UNK$', 'grade', '.']	0	3.5714285714285716	[]	0	-1.0	0.0	0	0	0	0	0	0	7
15	29	['hydrodynamic', 'diameter', 'and', 'size', 'distribution', 'of', 'the', 'nanoparticles', 'dispersed', 'in', 'an', 'aqueous', 'phase', 'were', 'measured', 'using', 'a', 'particle', 'analyzer', ',', 'model', '$UNK$', '(', '$UNK$', 'gmbh', ',', 'germany', ')', '.']	2	5.068965517241379	['particle', 'analyzer', '$UNK$', '$UNK$', 'gmbh']	0	6.0	17.24137931034483	0	1	0	0	1	1	24
16	21	['nov.', '$NUM$', 'algorithm', 'was', 'implemented', 'as', 'part', 'of', 'the', 'program', 'package', 'sage', '(', '$UNK$', 'gmbh', ',', 'heidelberg', ',', 'germany', ')', '.']	3	4.380952380952381	['program', 'package', 'sage', '$UNK$', 'gmbh']	1	5.4	23.809523809523807	0	1	1	0	1	1	16
17	18	['the', '$NUM$', '-', '[', '$NUM$', 'h', '$UNK$', '$UNK$', 'activity', 'was', 'measured', 'on', 'barium', '$UNK$', '$UNK$', 'plasma', 'samples', '.']	1	4.277777777777778	[]	0	-1.0	0.0	0	0	0	0	0	0	18
18	36	['the', 'purity', 'of', 'selected', 'fractions', 'was', 'verified', 'by', '$UNK$', '(', '$UNK$', 'ii', '$UNK$', ';', 'bruker', '$UNK$', 'gmbh', ',', 'germany', ')', ',', 'analytical', '$UNK$', 'hplc', ',', 'and', 'size', 'exclusion', 'chromatography', 'as', 'described', 'previously', '(', '$NUM$', ')', '.']	3	4.555555555555555	['$UNK$', 'ii', '$UNK$', 'bruker', '$UNK$', 'gmbh']	0	4.5	16.666666666666664	1	1	0	1	0	0	30
19	7	['subjects', 'from', 'one', 'sequence', 'to', 'another', '.']	1	4.714285714285714	[]	0	-1.0	0.0	0	0	0	0	0	0	7
20	49	['for', 'the', 'marc', 'assays', ',', 'marc', 'was', 'ground', 'to', 'a', 'fine', 'powder', 'using', 'a', '$UNK$', 'mm', '$NUM$', 'mixer', 'mill', '(', '$UNK$', 'gmbh', ',', 'haan', ',', 'germany', ')', 'and', 'was', 'substituted', 'at', 'the', 'same', 'mass', 'percentage', '(', '$NUM$', '%', 'total', 'diet', 'dw', ')', 'for', 'the', 'cellulose', 'in', 'the', 'diet', '.']	7	3.63265306122449	['$UNK$', 'mm', '$NUM$', 'mixer', 'mill', '$UNK$', 'gmbh']	1	4.285714285714286	14.285714285714285	0	1	0	3	0	0	42
21	33	['nodules', 'and', 'other', 'major', 'cell', 'aggregates', 'were', 'visualized', 'as', 'dark', 'spots', 'before', 'a', 'clear', 'background', 'using', 'an', 'electronic', 'camera', 'system', '(', 'phase', 'gmbh', ',', 'lübeck', ',', 'germany', ')', 'operating', 'at', 'maximum', 'contrast', '.']	9	4.9393939393939394	['electronic', 'camera', 'system', 'phase', 'gmbh']	1	6.2	15.151515151515152	1	1	0	0	1	2	28
22	73	['in', 'the', 'present', 'study', ',', 'twelve', '$UNK$', '(', '$UNK$', ')', 'third-generation', 'composite', 'replicate', 'femurs', '(', '$UNK$', 'europe', 'ab', ',', 'malmö', ',', 'sweden', ')', 'were', 'used', 'in', 'two', 'configurations', ':', '(', '$NUM$', ')', 'mdf', 'sp', ':', '$UNK$', 'oblique', 'medial', '$UNK$', 'sco', 'fixated', 'with', 'a', 'medial', 'angle', 'stable', 'implant', '(', '$UNK$', ',', 'synthes', ',', '$UNK$', ',', 'swiss', ')', 'and', '(', '$NUM$', ')', 'mdf', 'bp', ':', '$UNK$', 'oblique', 'medial', '$UNK$', 'sco', '(', 'fig.', '$NUM$', ')', '.']	10	3.9452054794520546	['replicate', 'femurs', '$UNK$', 'europe', 'ab', 'sco', '$UNK$']	1	5.142857142857143	9.58904109589041	0	2	0	0	2	1	66
23	66	['to', 'apply', 'uniaxial', 'strain', 'to', 'the', 'protein', 'film', ',', 'one', '$UNK$', 'is', 'connected', 'to', 'a', 'piezoelectric', 'motor', 'unit', '(', '$UNK$', ',', 'inchworm', 'single', 'axis', ',', '$UNK$', 'burleigh', ',', 'mississauga', ',', 'ontario', ',', 'canada', ')', 'equipped', 'with', 'an', 'integral', 'encoder', 'stage', '(', '$UNK$', ',', '$UNK$', 'burleigh', ')', 'attached', 'to', 'an', 'incremental', 'linear', 'encoder', '(', 'exe', '$UNK$', ',', 'dr.', 'johannes', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	14	4.333333333333333	['piezoelectric', 'motor', 'unit', '$UNK$', '$UNK$', 'burleigh', 'integral', 'encoder', 'stage', '$UNK$', '$UNK$', 'burleigh', 'incremental', 'linear', 'encoder', 'exe', '$UNK$', 'dr.', 'johannes', '$UNK$', 'gmbh']	7	6.190476190476191	31.818181818181817	1	4	1	0	3	6	45
24	45	['after', 'critical', 'point', 'drying', ',', 'the', '$UNK$', 'were', 'mounted', 'over', 'the', 'stubs', 'with', 'double-sided', 'conductivity', 'tape', ',', 'and', 'a', 'thin', 'layer', 'of', 'gold', 'metal', 'was', 'applied', 'over', 'the', 'samples', 'using', 'an', 'automated', 'sputter', '$UNK$', '(', '$UNK$', ',', 'quorum', 'technologies', 'ltd', ',', 'united', 'kingdom', ')', '.']	5	4.644444444444445	['sputter', '$UNK$', '$UNK$', 'quorum', 'technologies', 'ltd']	2	6.333333333333333	13.333333333333334	1	2	0	0	1	0	39
25	85	['all', 'other', 'parameters', 'were', 'analyzed', 'by', '$UNK$', 'gmbh', '(', 'vienna', ',', 'austria', ')', 'using', 'validated', 'assays', ':', '$UNK$', '$UNK$', '$UNK$', 'test', 'kit', '(', '$UNK$', '$UNK$', ',', '$UNK$', ',', 'france', ')', 'for', '$UNK$', 'assessment', ',', 'tat', 'was', 'assessed', 'using', 'the', '$UNK$', '$UNK$', 'tat', 'micro', 'kit', '(', 'siemens', 'gmbh', ',', 'munich', ',', 'germany', ')', ',', '$UNK$', 'was', 'analyzed', 'with', 'the', '$UNK$', '$UNK$', '$UNK$', 'elisa', '(', '$UNK$', ',', 'vienna', ',', 'austria', ')', 'and', '$UNK$', 'was', 'determined', 'using', 'the', 'human', '$UNK$', 'platinum', 'elisa', '(', '$UNK$', ',', 'ca', ')', '.']	2	4.047058823529412	['$UNK$', 'gmbh', '$UNK$', '$UNK$', '$UNK$', 'test', 'kit', '$UNK$', '$UNK$', '$UNK$', '$UNK$', 'tat', 'micro', 'kit', 'siemens', 'gmbh', '$UNK$', '$UNK$', '$UNK$', 'elisa', '$UNK$', 'human', '$UNK$', 'platinum', 'elisa', '$UNK$']	1	4.846153846153846	30.58823529411765	1	2	1	8	0	0	59
26	22	['the', 'arterial', 'blood', 'pressure', 'set', 'was', 'connected', ',', 'and', 'the', 'transducer', 'was', 'placed', 'at', 'the', 'level', 'of', 'the', 'heart', 'and', 'zeroed', '.']	1	4.318181818181818	['transducer']	0	10.0	4.545454545454546	0	0	0	0	1	0	21
27	45	['due', 'to', 'technical', 'faults', 'we', 'lost', 'or', 'disregarded', 'as', 'evident', 'outliers', 'the', 'measurements', 'of', '$UNK$', 'analysis', 'measurements', 'were', 'performed', 'with', 'a', 'commercial', '$UNK$', '$NUM$', 'instrument', '(', '$UNK$', '$UNK$', 'gmbh', ',', 'innsbruck', ',', 'austria', ')', 'with', 'the', 'time', 'of', 'flight', 'analyser', 'operated', 'in', 'v', 'mode', '.']	9	4.955555555555556	['$UNK$', '$NUM$', '$UNK$', '$UNK$', 'gmbh']	0	4.8	11.11111111111111	0	1	0	0	0	0	40
28	27	['$UNK$', 'cells', 'were', 'transfected', 'using', '$UNK$', '(', '$UNK$', 'supplied', 'by', 'merck', 'chemicals', 'ltd', ',', 'nottingham', ',', 'uk', ';', '$UNK$', ')', 'as', 'recommended', 'by', 'the', 'manufacturers', 'instructions', '.']	3	4.925925925925926	['(']	0	1.0	3.7037037037037033	0	0	1	0	0	0	26
29	12	['$UNK$', ',', '$UNK$', 'and', '$UNK$', 'were', 'purchased', 'from', 'cayman', 'chemical', 'co.', '.']	1	4.5	['cayman', 'chemical', 'co.', '.']	1	4.5	33.33333333333333	1	3	0	0	0	0	8
30	29	['in', 'the', 'present', 'study', ',', 'all', 'antagonists', 'were', 'ordered', 'commercially', '(', '$UNK$', 'chemie', 'gmbh', ',', 'germany', ')', ',', 'and', 'were', 'freshly', 'prepared', 'and', 'dissolved', 'in', '0.9', '%', 'saline', '.']	3	4.413793103448276	['(']	0	1.0	3.4482758620689653	1	0	0	0	0	0	28
31	93	['having', 'been', 'blocked', 'in', 'a', 'blocking', '$UNK$', ',', 'ph', '7.5', ',', 'containing', '$NUM$', 'mm', '$UNK$', ',', '0.9', '%', 'nacl', ',', '0.05', '%', '$UNK$', '[', '$UNK$', '$UNK$', ',', 'and', '$NUM$', '%', 'bovine', 'serum', 'albumin', ',', 'sections', 'were', 'incubated', 'with', 'primary', 'rabbit', 'polyclonal', 'antibodies', 'against', 'hcg', '(', 'dako', 'a/s', ',', 'glostrup', ',', 'denmark', ')', 'and', 'sheep', 'polyclonal', 'antibodies', 'against', '$UNK$', '(', '$UNK$', '$UNK$', 'gmbh', ',', 'cologne', ',', 'germany', ')', ',', 'both', 'diluted', '$UNK$', 'in', 'the', 'same', 'solution', 'for', '$NUM$', 'min', 'at', '$NUM$', '$UNK$', 'in', 'a', 'humidified', 'chamber', 'and', 'washed', 'for', '$NUM$', 'min', 'in', '$UNK$', '.']	4	4.225806451612903	['dako', 'a/s', '$UNK$', '$UNK$', 'gmbh', 'humidified', 'chamber']	0	5.428571428571429	7.526881720430108	1	2	0	0	1	1	86
32	44	['western', 'blot', 'analysis', 'equal', 'quantity', 'of', 'protein', '(', '$NUM$', 'g', ')', 'was', '$UNK$', 'on', '$NUM$', '%', '$UNK$', 'gel', 'and', 'transferred', 'onto', 'nitrocellulose', '(', 'sartorius', 'ag', ',', 'germany', ')', 'present', 'study', 'r-5', '-', '$UNK$', 'all', 'the', 'primers', 'were', 'synthesized', 'by', '$UNK$', 'gmbh', ',', 'switzerland', '.']	3	4.5227272727272725	['sartorius', 'ag', '$UNK$', 'gmbh']	0	5.0	9.090909090909092	1	2	0	0	0	0	40
33	43	['the', 'simulator', 'used', 'was', 'the', 'commercially', 'available', 'guildford', 'mattu', 'tep', 'task', 'trainer', '(', 'limbs', '&', 'things', ',', 'ltd.', ',', 'bristol', ',', 'uk', ')', ',', '$NUM$', 'which', 'consists', 'of', 'an', 'inanimate', ',', '$UNK$', 'type', 'simulator', 'replicating', 'the', '$UNK$', 'anatomy', 'of', 'a', 'right', 'groin', '.']	12	4.465116279069767	['guildford', 'mattu', 'tep', 'task', 'trainer', 'limbs', '&', 'things', ',', 'ltd.']	7	4.5	23.25581395348837	1	4	1	4	0	0	33
34	54	['$UNK$', 'gingivalis', 'was', 'anaerobically', 'cultured', 'at', '$NUM$', '%', 'n', '$NUM$', ',', '$NUM$', '%', 'co', '$NUM$', ',', 'and', '$NUM$', '%', 'h', '$NUM$', 'at', '$NUM$', '$UNK$', 'in', 'an', 'anaerobic', 'chamber', '(', 'concept', '$NUM$', 'anaerobic', 'workstation', ';', '$UNK$', 'technology', 'ltd.', ',', 'leeds', ',', 'uk', ')', 'in', 'fastidious', 'anaerobe', 'broth', '(', '29.7', 'g/l', ',', 'ph', '7.2', ')', '.']	10	4.055555555555555	['anaerobic', 'chamber', 'concept', '$NUM$', 'anaerobic', 'workstation', '$UNK$', 'technology', 'ltd.']	2	7.444444444444445	16.666666666666664	0	2	1	2	1	1	45
35	44	['the', 'total', 'crude', 'fat', 'in', 'mpi', 'was', 'determined', 'from', 'freeze-dried', 'mpi', 'by', 'extracting', 'approximately', '1.0', 'g', 'of', 'the', 'dry', 'mpi', 'with', '$NUM$', 'ml', 'of', 'petroleum', 'ether', 'for', '$NUM$', 'h', 'using', 'a', '$UNK$', '$NUM$', 'extraction', 'unit', '(', '$UNK$', 'ab', ',', 'höganäs', ',', 'sweden', ')', '.']	6	4.181818181818182	['$UNK$', '$NUM$', 'extraction', 'unit', '$UNK$', 'ab']	0	5.166666666666667	13.636363636363635	0	1	0	2	0	0	38
36	38	['each', 'expansion', 'medium', 'was', 'supplemented', 'with', '$NUM$', '%', 'human', 'serum', 'type', 'ab', '(', '$UNK$', 'ag', ',', 'berlin', ',', 'germany', ')', 'and', '$NUM$', '$UNK$', 'of', 'il-2', '(', 'proleukin', 's', ',', 'novartis', 'pharma', 'gmbh', ',', 'nürnberg', ',', 'germany', ')', '.']	4	4.0	['$UNK$', 'ag', 'proleukin', 's', 'pharma', 'gmbh']	1	4.5	15.789473684210526	0	3	1	1	0	0	32
37	15	['all', 'neuronal', 'cell', 'bodies', 'in', 'the', '$UNK$', 'were', 'identified', 'as', 'positive', 'for', '$UNK$', 'tubulin', '.']	3	4.733333333333333	['neuronal', 'cell', 'bodies']	2	6.0	20.0	0	0	0	0	1	2	12
38	40	['in', 'vivo', 'magnetic', 'resonance', 'images', 'were', 'obtained', 'using', 'a', 'mri', 'scanner', 'at', '$UNK$', 'field', 'strength', '(', 'tim', 'trio', ';', 'siemens', ',', 'erlangen', ',', 'germany', ')', ',', 'after', 'the', 'probe', 'was', 'intravenously', 'injected', 'into', 'the', 'mice', 'prepared', 'as', 'described', 'above', '.']	7	4.625	['mri', 'scanner', 'tim', 'trio', 'siemens']	3	4.8	12.5	1	0	1	1	1	1	35
39	29	['cbd', 'is', 'practically', 'insoluble', 'in', 'water', '(', '0.1', 'mg/ml', ')', 'but', 'soluble', 'in', 'organic', 'solvents', 'such', 'as', 'ethanol', ',', 'dmso', ',', 'and', 'dimethylformamide', '(', 'certificate', 'of', 'analysis', ')', '.']	6	4.551724137931035	['organic', 'solvents']	2	7.5	6.896551724137931	0	0	0	0	1	1	27
40	29	['all', 'straylight', 'measurements', 'were', 'done', 'using', 'the', '$UNK$', '(', 'oculus', 'gmbh', ',', 'wetzlar', ',', 'germany', ')', ',', 'employing', 'the', 'psychophysical', 'compensation', 'comparison', 'method', 'developed', 'by', 'van', 'den', 'berg', '.']	7	5.206896551724138	['$UNK$', 'oculus', 'gmbh']	0	5.0	10.344827586206897	1	1	0	0	0	0	26
41	15	['the', 'structure', 'of', 'each', 'ligand', 'is', 'shown', 'in', 'figure', 's1', 'in', 'the', 'supporting', 'information', '.']	4	4.533333333333333	[]	0	-1.0	0.0	0	0	0	0	0	0	15
42	19	['the', 'dna', 'extract', 'was', 'cleaned', 'up', 'using', 'a', '$UNK$', '$UNK$', 'clean-up', 'kit', '(', '$UNK$', 'gmbh', ',', 'kg', ')', '.']	3	3.526315789473684	['$UNK$', '$UNK$', 'clean-up', 'kit', '$UNK$', 'gmbh']	1	5.0	31.57894736842105	0	1	0	2	0	0	13
43	27	['for', 'analysis', 'of', 'gel', 'electrophoresis', 'the', 'blue', 'light', 'table', 'and', 'stain', 'clear', 'g', 'were', 'used', ',', 'purchased', 'from', 'serva', 'electrophoresis', 'gmbh', '(', 'heidelberg', ',', 'germany', ')', '.']	3	4.777777777777778	['blue', 'light', 'table', 'stain', 'clear', 'g', 'serva', 'electrophoresis', 'gmbh']	3	5.444444444444445	33.33333333333333	1	2	2	4	0	0	18
44	52	['photosynthesis', 'and', 'respiration', 'versus', 'temperature', 'responses', 'cells', 'grown', 'at', '$NUM$', '$UNK$', 'in', 'logarithmic', 'growth', 'phase', 'were', 'collected', 'by', 'centrifugation', ',', '$UNK$', 'in', 'a', 'fresh', '$UNK$', 'medium', '(', 'supplemented', 'with', '$NUM$', 'mm', '$UNK$', '$NUM$', ')', 'and', 'transferred', 'to', 'the', 'clark', 'oxygen', 'electrode', '(', '$UNK$', 'instruments', 'ltd.', ',', 'norfolk', ',', 'uk', ')', 'chamber', '.']	5	5.173076923076923	['clark', 'oxygen', 'electrode', '$UNK$', 'instruments', 'ltd.']	2	6.666666666666667	11.538461538461538	0	2	1	2	0	0	46
45	43	[',', 'hitchin', ',', 'hertfordshire', ',', 'uk', ';', 'egfr', '$UNK$', 'and', '$UNK$', '$UNK$', 'were', 'from', '$UNK$', 'europe', 's.a.', '(', '$UNK$', ',', 'belgium', ')', ',', 'erbb2', '$UNK$', 'was', 'from', 'upstate', 'biotechnology', '(', 'lake', 'placid', ',', 'ny', ')', ';', 'and', '-', 'actin', 'was', 'from', '$UNK$', '.']	4	3.7674418604651163	['$UNK$', 'europe', 'upstate', 'biotechnology', '$UNK$']	0	7.2	11.627906976744185	1	2	0	0	0	0	38
46	86	"['the', 'england', 'finders', 'were', 'positioned', 'in', '$UNK$', 'culture', 'flasks', '(', 'greiner', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'in', 'which', 'cells', 'were', 'incubated', 'with', '$NUM$', 'ml', 'of', 'dulbecco', ""'s"", 'modified', 'eagle', ""'s"", 'medium', '(', '$UNK$', 'cell', 'culture', ';', '$UNK$', ',', 'paisley', ',', 'uk', ')', 'supplemented', 'with', '$NUM$', '%', 'fetal', 'calf', 'serum', ',', '$NUM$', '$UNK$', 'penicillin', ',', '$NUM$', 'mg/ml', 'streptomycin', ',', 'and', '$NUM$', '$UNK$', 'glutamine', '(', 'all', 'from', '$UNK$', ',', 'berlin', ',', 'germany', ')', 'at', '$NUM$', 'c', 'in', 'a', 'humidified', 'atmosphere', 'of', '$NUM$', '%', 'co', '$NUM$', '.']"	3	4.255813953488372	['$UNK$', 'culture', 'flasks', 'greiner', '$UNK$', 'gmbh', '$UNK$', 'cell', 'culture', '$UNK$', '$UNK$']	0	5.454545454545454	12.790697674418606	1	1	0	2	1	1	75
47	24	['primers', 'were', 'custom', 'designed', 'and', 'synthesized', ',', 'taking', 'basic', 'secondary', 'structure', 'into', 'account', 'during', 'the', 'design', 'process', '(', '$UNK$', 'ltd.', ',', 'uk', ')', '.']	4	4.875	['$UNK$', 'ltd.']	0	4.5	8.333333333333332	0	1	0	0	0	0	22
48	19	['the', 'cells', 'were', 'maintained', 'at', '$NUM$', '$UNK$', 'in', '$NUM$', '%', 'relative', 'humidified', 'atmosphere', 'containing', '$NUM$', '%', 'co', '$NUM$', '.']	0	4.947368421052632	[]	0	-1.0	0.0	0	0	0	0	0	0	19
49	65	['to', 'visualize', 'and', 'capture', 'the', 'tooth', 'image', ',', 'white', 'light', 'from', 'a', 'special', 'arc', 'lamp', 'philips', 'bv', ',', 'eindhoven', ',', 'the', 'netherlands', 'based', 'on', 'xenon', 'technology', 'was', 'filtered', 'through', 'a', '$UNK$', 'bandpass', 'filter', 'philips', 'bv', 'with', 'a', 'peak', 'intensity', 'of', '$NUM$', 'nm', 'and', 'a', 'bandwidth', 'of', '$NUM$', 'nm', ',', 'to', 'illuminate', 'the', 'tooth', 'with', 'a', 'blue-violet', 'light', 'with', 'an', 'intensity', 'of', '$NUM$', '$UNK$', '$NUM$', '.']	11	4.476923076923077	['arc', 'lamp', 'philips', 'bv', '$UNK$', 'bandpass', 'filter', 'philips', 'bv']	3	4.888888888888889	13.846153846153847	2	2	0	0	1	3	56
50	32	['$UNK$', 'antibodies', 'were', 'raised', 'in', 'the', 'rabbit', 'and', 'generated', 'by', 'the', 'antibody', 'generation', 'group', 'at', 'astrazeneca', 'ltd.', ',', 'uk', '(', 'antibody', 'clone', '$UNK$', ')', 'and', 'used', 'at', 'a', 'dilution', 'of', '1:50', '.']	4	4.40625	['astrazeneca', 'ltd.']	1	7.5	6.25	1	1	0	0	0	0	30
51	23	['all', 'oligonucleotides', 'were', 'synthesised', 'by', '$UNK$', 'genomics', '(', 'ebersberg', ',', 'germany', ')', ',', 'purchased', 'in', '$UNK$', 'form', 'and', 'dissolved', 'in', '$UNK$', 'water', '.']	4	4.956521739130435	['$UNK$', 'genomics']	1	6.5	8.695652173913043	0	1	0	0	0	0	21
